@relation Activity

@attribute mean_thigh_x real
@attribute mean_thigh_y real
@attribute mean_thigh_z real
@attribute min_thigh_x real
@attribute min_thigh_y real
@attribute min_thigh_z real
@attribute max_thigh_x real
@attribute max_thigh_y real
@attribute max_thigh_z real
@attribute median_thigh_x real
@attribute median_thigh_y real
@attribute median_thigh_z real
@attribute std_thigh_x real
@attribute std_thigh_y real
@attribute std_thigh_z real
@attribute energy_thigh real
@attribute zero-crossing_thigh_x real
@attribute zero-crossing_thigh_y real
@attribute zero-crossing_thigh_z real
@attribute correlation_thigh_xy real
@attribute correlation_thigh_xz real
@attribute correlation_thigh_yz real
@attribute rms_thigh_x real
@attribute rms_thigh_y real
@attribute rms_thigh_z real
@attribute mean_chest_x real
@attribute mean_chest_y real
@attribute mean_chest_z real
@attribute min_chest_x real
@attribute min_chest_y real
@attribute min_chest_z real
@attribute max_chest_x real
@attribute max_chest_y real
@attribute max_chest_z real
@attribute median_chest_x real
@attribute median_chest_y real
@attribute median_chest_z real
@attribute std_chest_x real
@attribute std_chest_y real
@attribute std_chest_z real
@attribute energy_chest real
@attribute zero-crossing_chest_x real
@attribute zero-crossing_chest_y real
@attribute zero-crossing_chest_z real
@attribute correlation_chest_xy real
@attribute correlation_chest_xz real
@attribute correlation_chest_yz real
@attribute rms_chest_x real
@attribute rms_chest_y real
@attribute rms_chest_z real
@attribute act {1.0,2.0,3.0}

@data
-0.248705998,-0.456566555,-0.8591135,-1.705,-2.3265,-1.6064,0.41649,0.19623,-0.38327,-0.23612,-0.40153,-0.847605,0.336114071711,0.36879210817,0.269330255223,0.0323117671233,0.03,0.04,0.0,0.189815636809,0.371242023064,0.38621383038,0.416770459548,0.585747865555,0.899938555901,-0.77506406,0.03828669,-0.53207583,-2.3203,-0.070313,-1.3125,-0.09375,0.23047,0.039063,-0.853515,0.023438,-0.376955,0.433028842335,0.0675981703493,0.359446398953,0.0285254079856,0.0,0.12,0.02,0.04936719238,-0.0901275661717,-0.225102332012,0.886771185602,0.0773930755261,0.641104036373,2.0
-0.220160798,-0.4234677,-0.8782716,-0.70495,-0.83745,-1.5317,0.061969,-0.21663,-0.68074,-0.204695,-0.405015,-0.85615,0.154907626148,0.110535530536,0.136093362612,0.0133174597413,0.01,0.0,0.0,0.213381020547,0.144085505084,0.553710750401,0.26875115979,0.437516645876,0.888649082979,-0.9192885,0.0171898627,-0.34495293,-1.3164,-0.046875,-0.48007,-0.60156,0.23047,0.039063,-0.899345,0.0076946,-0.38672,0.124497006239,0.0542066296802,0.117372167217,0.00981972348505,0.0,0.12,0.02,0.617924172128,-0.245463411715,0.373489126901,0.927596817453,0.0566080073304,0.364185374908,2.0
-0.22348615,-0.4398685,-0.8604985,-0.70495,-0.69974,-1.2554,-0.033241,-0.22831,-0.68074,-0.22542,-0.433305,-0.86328,0.0925686046656,0.0761770772459,0.0806239630941,0.00827065546588,0.0,0.0,0.0,0.621827003816,0.274173742306,0.573952405862,0.241721567813,0.446350999684,0.864229651015,-0.8871097,0.0174798737,-0.4275828,-0.9564,-0.042969,-0.48007,-0.80086,0.054688,-0.35547,-0.891555,0.019274,-0.423985,0.0306021128357,0.0222719299087,0.0221152651279,0.00248711397501,0.0,0.06,0.0,0.506691425783,0.0317841118548,0.176490119096,0.887632099606,0.0282245364498,0.428148624847,2.0
-0.229251,-0.4410239,-0.8634348,-0.28667,-0.51312,-0.92555,-0.19459,-0.35126,-0.76775,-0.22884,-0.43843,-0.866005,0.0115989595928,0.021493601533,0.0210228098575,0.00179480380942,0.0,0.0,0.0,-0.461380065111,-0.533994782003,0.623419694363,0.229541306753,0.441542110709,0.863688133993,-0.8909379,0.036494661,-0.4277381,-0.91382,0.0,-0.45163,-0.875,0.056779,-0.40625,-0.89062,0.043288,-0.42731,0.00876112952166,0.0168513417844,0.0103288325188,0.00119203819263,0.0,0.02,0.0,0.372980193148,-0.257515201194,0.376607094764,0.890980544946,0.0401620258981,0.427861543171,2.0
-0.2295662,-0.4388552,-0.8656924,-0.24162,-0.44971,-0.875,-0.21998,-0.42103,-0.84841,-0.22962,-0.439515,-0.866125,0.00394609992348,0.00586826157384,0.00406109507059,0.000460196832303,0.0,0.0,0.0,-0.431412343808,0.29809706513,-0.205298929699,0.229599773889,0.438894040397,0.865701830301,-0.8878763,0.04545092,-0.425704,-0.89844,0.03125,-0.436,-0.875,0.056779,-0.41406,-0.8881,0.0456455,-0.42578,0.00482170485281,0.0065043591889,0.00576414167873,0.000566817999645,0.0,0.0,0.0,0.0691098613183,-0.557023469943,-0.24967214236,0.887889261367,0.0459093645177,0.425742631988,2.0
-0.2294498,-0.4382851,-0.866877,-0.23794,-0.44531,-0.87701,-0.22266,-0.42612,-0.85592,-0.22973,-0.438725,-0.86719,0.00322256312442,0.00386477657435,0.00339021303819,0.000347501111498,0.0,0.0,0.0,-0.497533822549,0.0773924093901,-0.254948023924,0.229472202639,0.438301968984,0.866883562964,-0.8874918,0.03725651,-0.4281738,-0.89844,0.027344,-0.44141,-0.87891,0.050781,-0.41406,-0.88672,0.035156,-0.42969,0.00432202589533,0.00589304311039,0.00706121985339,0.000572989679149,0.0,0.0,0.0,-0.327724334734,-0.561462188083,0.5243222172,0.887502218688,0.0377150926674,0.428231438855,2.0
-0.2284289,-0.4389634,-0.8671061,-0.23745,-0.44471,-0.87701,-0.22266,-0.42999,-0.85592,-0.22803,-0.439085,-0.86719,0.00288458280688,0.0025525579249,0.00316072773087,0.000285159036867,0.0,0.0,0.0,-0.412641535215,-0.00930139198368,0.0179367190083,0.228446930303,0.438970747244,0.867111803031,-0.8841011,0.03114674,-0.4366059,-0.89453,0.02111,-0.44531,-0.87891,0.042969,-0.42578,-0.88281,0.03125,-0.4375,0.00336683794796,0.00378450962256,0.00447396353214,0.000385567949986,0.0,0.0,0.0,-0.306195777691,-0.4647887481,0.413314701005,0.884107446673,0.0313735350348,0.436628592858,2.0
-0.2291913,-0.4455877,-0.8671918,-0.26874,-0.49795,-0.89333,-0.18968,-0.37124,-0.85156,-0.22794,-0.441215,-0.86719,0.0129684526818,0.0226624003496,0.00814242938703,0.00145179553624,0.0,0.0,0.0,0.63631737885,-0.0160212086889,0.0154406804815,0.229554244032,0.446157872212,0.867229643262,-0.8894957,0.026418591,-0.4285973,-0.94543,-0.045573,-0.46319,-0.84128,0.077336,-0.37994,-0.88303,0.0284685,-0.4375,0.0182519783488,0.0189763632478,0.0189977237262,0.00186480762114,0.0,0.03,0.0,0.00606826881506,-0.540994531866,-0.247029321167,0.889681068521,0.0324721925486,0.429013927442,2.0
-0.2103882,-0.4495892,-0.8641915,-0.26874,-0.49795,-0.90215,-0.11527,-0.37124,-0.79569,-0.21484,-0.4533,-0.864595,0.0334017987594,0.0302465672376,0.0193419814709,0.00275247843772,0.0,0.0,0.0,0.357378175836,0.317714054919,-0.0831885782394,0.212996990725,0.450595334017,0.864405761085,-0.8739827,-0.070611329,-0.4484693,-0.94543,-0.29688,-0.6132,-0.72313,0.077336,-0.37994,-0.884485,-0.0187615,-0.43375,0.0476341295362,0.117847338964,0.0550765634634,0.00731508236524,0.0,0.03,0.0,-0.735144282485,-0.901909789057,0.778243709831,0.875266862216,0.136876130611,0.451805053764,1.0
-0.2976566,-0.446412,-0.8226385,-1.3474,-0.54195,-1.2454,-0.072437,-0.19649,-0.39557,-0.2069,-0.459685,-0.84702,0.269204373286,0.0644993825826,0.130903189067,0.0154092691134,0.0,0.0,0.0,-0.235477147965,0.354820226494,0.218098613143,0.400431937005,0.451001377375,0.832885580462,-0.7785892,-0.1039325,-0.6487434,-0.92057,-0.29688,-0.97266,-0.58594,0.15625,-0.38826,-0.78711,-0.105215,-0.615195,0.0952587144578,0.120486015772,0.189473344039,0.0134395631062,0.0,0.03,0.0,0.25759140627,-0.84177767577,-0.525779406143,0.784337059439,0.158662143415,0.67558059894,1.0
-0.6234507,-0.28706376,-0.6671236,-1.3474,-0.54195,-1.2454,-0.072437,0.032881,-0.39557,-0.72757,-0.26124,-0.62267,0.360200302876,0.180230614477,0.183812181264,0.0240204261512,0.0,0.02,0.0,-0.599810527758,-0.0766082398071,0.64543860636,0.719122792672,0.338472814205,0.691739073985,-0.6073619,0.04890617,-0.7799323,-0.82812,-0.25781,-0.97266,-0.39856,0.25272,-0.60938,-0.63672,0.058594,-0.791015,0.128690595488,0.132037123762,0.102820825661,0.0120575411655,0.0,0.03,0.0,0.636179407164,-0.0548479220981,-0.0994250134827,0.620712601971,0.140183014288,0.786613496929,1.0
-0.81291,-0.160102675,-0.5536853,-1.2695,-0.36745,-0.87568,-0.29167,0.032881,-0.41937,-0.797085,-0.166895,-0.551715,0.15117605227,0.0947869002154,0.0711118407855,0.0105161811976,0.0,0.04,0.0,-0.083951134845,0.349232309373,0.0600121202223,0.826709335191,0.185815977327,0.558187904202,-0.4220201,0.18661925,-0.8256414,-0.73828,0.011719,-0.96721,-0.224,0.2997,-0.60938,-0.412115,0.21315,-0.8471,0.123240881053,0.0731864769274,0.108972757628,0.010128975944,0.0,0.0,0.0,0.584256236316,-0.89682351833,-0.642830883058,0.439473999708,0.2003233443,0.832730468207,1.0
-0.8235368,-0.153880885,-0.5906555,-1.3153,-0.36745,-0.984,-0.72076,0.1318,-0.45703,-0.805685,-0.15458,-0.57843,0.102873899527,0.0940542029611,0.0764156003081,0.0090657850098,0.0,0.03,0.0,-0.664562171551,0.87023571393,-0.692353720381,0.829873526368,0.180102909283,0.595529067478,-0.3081887,0.2645488,-0.9556033,-0.5,0.14966,-1.0674,-0.224,0.47521,-0.83274,-0.29658,0.25113,-0.94531,0.0644041394563,0.0629121604612,0.0600272711434,0.00621348332094,0.0,0.0,0.0,0.0677945160436,-0.678199230515,-0.539774350619,0.314780382259,0.271853688803,0.957467966837,1.0
-0.7890282,0.025621411,-0.5511718,-1.3153,-0.24177,-0.984,-0.59026,0.64017,-0.25999,-0.80225,-0.10796,-0.58111,0.146571250722,0.244458036171,0.156162906344,0.0181483119318,0.0,0.03,0.0,0.193347121945,0.73490751746,0.250209942927,0.802392547708,0.244578394049,0.572654641036,-0.4276265,0.1564328066,-0.8811591,-0.65234,-0.074219,-1.0674,-0.2268,0.47521,-0.70111,-0.35373,0.21238,-0.9274,0.159501035799,0.160326600722,0.12908458749,0.0148887341085,0.0,0.06,0.0,0.912416841992,-0.960992249366,-0.942992541789,0.456125638524,0.22342514561,0.890470416091,1.0
-0.8298528,0.236479701,-0.41355086,-1.4479,-0.24177,-0.98099,-0.59026,0.8095,-0.070123,-0.79286,0.24602,-0.379265,0.194160906889,0.259193051492,0.188475872162,0.0212870872716,0.0,0.04,0.0,0.0223112510209,0.285595915335,0.148001179801,0.852042923129,0.349902667248,0.454083953306,-0.6502684,0.0170187066,-0.7505223,-0.89453,-0.10938,-0.92164,-0.36174,0.28906,-0.64062,-0.65234,-0.026338,-0.74219,0.107421704301,0.116502595093,0.0442967059189,0.00889588435517,0.0,0.07,0.0,-0.0574669509566,-0.382883480793,-0.583365381185,0.658993945623,0.117161267026,0.751815335685,1.0
-0.9676359,0.1216973034,-0.210846978,-1.4479,-0.41349,-0.79943,-0.76085,0.8095,0.035726,-0.96609,0.133835,-0.13861,0.137230009831,0.285312961858,0.192469039687,0.020397640833,0.0,0.04,0.02,0.319604364803,0.356081589676,-0.465456899378,0.977222078041,0.308868394299,0.284833874491,-0.6800291,0.2069056,-0.6875256,-0.89453,-0.10938,-0.8125,-0.57884,0.47266,-0.59237,-0.66858,0.296875,-0.69531,0.0697541906941,0.217511012321,0.0632021989663,0.0116236887362,0.0,0.01,0.0,0.365038066527,0.71522227482,0.616695032444,0.683561677901,0.299412520425,0.690395555772,1.0
-1.0211196,-0.0422129346,-0.038070688,-1.4136,-0.51631,-0.25253,-0.84635,0.42387,0.46101,-0.99586,-0.0329545,-0.0644825,0.12320953464,0.237575750123,0.154725944345,0.0170975732216,0.0,0.06,0.04,0.504145517942,0.229822218857,0.0363288332774,1.02845224538,0.240124439663,0.15858781151,-0.6577518,0.2462869,-0.6812078,-0.898,-0.019531,-0.88672,-0.53015,0.47266,-0.59237,-0.63892,0.34766,-0.656685,0.0707275844689,0.184445634959,0.0772462772086,0.0110251074334,0.0,0.03,0.0,0.45242787133,0.0751366745077,0.602964749044,0.661505704961,0.307143659294,0.685530002443,1.0
-1.0146185,0.111454892,-0.039708506,-2.221,-0.51631,-0.65917,-0.65464,0.72894,0.46101,-0.939175,0.176545,-0.067651,0.23258909356,0.247854179427,0.200789721366,0.0225939423708,0.0,0.06,0.06,0.135848369729,0.373981621075,-0.154800528708,1.04067641951,0.270628103248,0.203691218595,-0.7432491,0.0043623304,-0.633135,-1.0119,-0.15455,-0.88672,-0.53015,0.36012,-0.50781,-0.75614,-0.0117785,-0.61328,0.094050926062,0.141536316782,0.112612138046,0.0115484669865,0.0,0.05,0.0,0.56448598064,-0.610449936365,-0.45497769301,0.749117043977,0.140894405869,0.642973255217,1.0
-0.9885577,0.134153479,0.0173600355,-2.221,-0.69179,-0.65917,-0.65464,0.72894,0.41994,-0.96366,0.166095,0.018437,0.212639881233,0.236620612729,0.178190344556,0.0208101900576,0.0,0.05,0.09,-0.0918178513786,0.403734505388,-0.12507419865,1.01094504704,0.270973388274,0.178145030065,-0.8302514,0.0333234404,-0.5214153,-1.1182,-0.15455,-0.6203,-0.7282,0.22593,-0.46875,-0.820965,-5.918e-05,-0.51523,0.0696124930739,0.132460033202,0.0318507021775,0.0077583557853,0.0,0.03,0.0,-0.193943887786,-0.163195074167,0.427891252691,0.833135539634,0.135943574589,0.522377485762,1.0
-0.9937841,0.025425938,0.1580716535,-1.2845,-0.69179,-0.065755,-0.67609,0.62352,0.41994,-0.9923,0.0355145,0.14795,0.0943709389664,0.205867007015,0.117044496139,0.0138396929212,0.0,0.09,0.06,0.420890181805,0.500163655161,0.41380789436,0.998210224749,0.206407099332,0.196339164651,-0.8400374,0.09783451,-0.5252045,-1.1758,-0.067709,-0.73047,-0.69531,0.22593,-0.39062,-0.82617,0.11328,-0.49994,0.0978868454201,0.0747726973236,0.0761277063459,0.00825133957855,0.0,0.05,0.0,0.142333206076,-0.165801608774,0.356741588151,0.845664738274,0.122909064146,0.530638521234,1.0
-0.9765626,0.030536571,0.254058382,-1.176,-0.23956,-0.003906,-0.83444,0.22243,0.37436,-0.965785,0.015719,0.28504,0.0640529081594,0.0965450953722,0.0948145599162,0.00847107639699,0.0,0.11,0.02,0.270937210935,0.552148505183,0.108987994414,0.978640004809,0.100797956599,0.271008420956,-0.8706459,0.04633659,-0.4562741,-1.1758,-0.019531,-0.73047,-0.69531,0.12109,-0.34375,-0.905795,0.0432255,-0.38867,0.0921689204732,0.0313835088597,0.115328553764,0.00792278590484,0.0,0.04,0.0,0.159042719525,-0.504212681296,0.283863264377,0.875462416092,0.055876246786,0.470482436326,2.0
-0.9692134,0.0278419348,0.2869055,-1.0048,-0.066181,0.2503,-0.91797,0.17353,0.37436,-0.97099,0.015544,0.277305,0.0172602305906,0.0474671965333,0.0278961817153,0.00307197757248,0.0,0.09,0.0,0.136748143032,0.732924733168,0.15837309523,0.969365540518,0.0548249645023,0.288245001544,-0.9100237,0.05569583,-0.3749276,-0.9375,0.025016,-0.39844,-0.88672,0.085938,-0.34375,-0.906885,0.058594,-0.378035,0.0119102272201,0.0150824357985,0.0122382646423,0.00130114267229,0.0,0.0,0.0,0.326259926588,-0.695556290786,-0.059746075258,0.910100856795,0.0576821510548,0.375125289219,2.0
-0.9752887,0.0280979198,0.2634707,-1.0063,-0.034701,0.22592,-0.95312,0.095282,0.28801,-0.97656,0.03125,0.26562,0.0094227594293,0.0290524723115,0.0138879301026,0.00173668960671,0.0,0.06,0.0,0.39294141709,0.671517925932,0.268979514167,0.975333762801,0.0403125139755,0.263832817547,-0.9006253,0.0485553715,-0.3939306,-0.94456,-0.0070632,-0.43241,-0.87658,0.074219,-0.37145,-0.8997,0.054688,-0.391515,0.0105466335723,0.0206153113187,0.0144595753336,0.0015130946495,0.0,0.03,0.0,0.170744585105,-0.477929356703,0.584126319251,0.900686432764,0.0527102006414,0.394193234521,1.0
-0.9799877,0.0267236,0.23236525,-1.0816,-0.25437,0.056546,-0.90238,0.23047,0.32935,-0.977565,0.03125,0.25123,0.0284353820661,0.0953408239904,0.0612929670392,0.0061380500742,0.0,0.07,0.0,-0.133903741722,0.301292623217,-0.117205651546,0.980396030895,0.0985551865146,0.240235028541,-0.8535949,0.1191354685,-0.4550966,-0.96484,-0.042969,-0.63672,-0.70703,0.38281,-0.37109,-0.89248,0.0522805,-0.409215,0.0802239091605,0.144702537992,0.0907350922081,0.0104693088681,0.0,0.05,0.0,0.903764215103,-0.903301381226,-0.963671825851,0.857318943073,0.186876151799,0.463964916475,1.0
-0.9975057,0.092030753,0.116446005,-1.1557,-0.25437,-0.26464,-0.8004,0.68015,0.32935,-0.99058,0.0939605,0.135675,0.0705501455053,0.179573630275,0.150592113795,0.0132902425325,0.0,0.06,0.06,-0.00609396535255,0.301875730021,-0.222948481959,0.999972585291,0.200982291013,0.189765320779,-0.7719818,0.128605927,-0.5965356,-0.96484,-0.078125,-0.75,-0.62891,0.38281,-0.37109,-0.75,0.078125,-0.60938,0.0864871006016,0.164001275881,0.124446924757,0.0124351971487,0.0,0.03,0.0,0.099856969358,-0.81793405639,0.0742503248488,0.776763231568,0.207766548716,0.60925108845,1.0
-0.9936992,0.118226315,0.03080948,-2.9748,-1.2707,-0.73422,-0.34534,0.68015,1.0196,-0.97169,0.13472,0.01105535,0.349881285058,0.279852924483,0.258618710862,0.0294633331839,0.0,0.03,0.14,0.128681415119,0.0892594463161,0.0650068799529,1.05291540238,0.302509411931,0.259160230918,-0.7110848,0.035515947,-0.7087829,-1.0395,-0.20857,-0.78259,-0.52396,0.28125,-0.59375,-0.706875,-0.015546,-0.72908,0.0952534709193,0.15378288533,0.0492112286459,0.00989175333728,0.0,0.02,0.0,-0.455387408223,-0.561125116834,0.667518838853,0.717373044013,0.157079809503,0.710472185879,1.0
-0.9984574,0.036966036,0.081286178,-2.9748,-1.2707,-0.73422,-0.34534,0.64983,1.0196,-0.989105,0.044277,0.1131,0.34701760607,0.257661846193,0.246088808674,0.0282167910507,0.0,0.08,0.08,0.121632953325,0.0782724159738,0.0258450932358,1.05647252039,0.259021656491,0.257995246993,-0.7386856,0.129060157,-0.6236092,-1.0395,-0.20857,-0.78259,-0.52396,0.3125,-0.40625,-0.74864,0.2107,-0.66639,0.103879511093,0.172667722019,0.117872957614,0.0130814378238,0.0,0.01,0.0,-0.558755123652,-0.63534577498,0.694815285792,0.74588166551,0.2148779303,0.634541982945,1.0
-0.9443335,0.1206092843,-0.081011756,-1.4991,-0.2029,-0.52857,-0.61704,0.65121,0.26713,-0.975165,0.088124,-0.022205,0.169956076378,0.218979904765,0.237927595152,0.0207907127731,0.0,0.08,0.01,0.275911222804,-0.431012900476,-0.249555099999,0.959354979369,0.249036696419,0.250212609074,-0.6836816,0.03653557,-0.6713746,-0.86952,-0.23698,-0.89358,-0.49219,0.3125,-0.40625,-0.7139,0.09049,-0.65899,0.126512378815,0.217436801299,0.168378914653,0.016992000599,0.0,0.01,0.0,-0.88406089224,-0.951669146813,0.941994008779,0.695173257794,0.219410170249,0.691962280645,1.0
-0.8845541,0.1005769433,-0.401116509,-1.4991,-0.23832,-0.76119,-0.61704,0.65121,-0.0096509,-0.88728,0.121785,-0.440935,0.170540132219,0.239528208833,0.171073696697,0.0192743008911,0.0,0.05,0.0,0.0704569621657,-0.0100703249454,0.724718613329,0.900682548491,0.258680781509,0.435738455265,-0.5366405,-0.069662,-0.8325692,-0.74463,-0.23698,-1.0078,-0.44141,0.13281,-0.64209,-0.52198,-0.10938,-0.821745,0.0722000486216,0.131472493749,0.0794601018704,0.00939044746849,0.0,0.02,0.0,0.402241253551,-0.580102785774,-0.134000682297,0.541427506496,0.148205805185,0.836314678515,1.0
-0.7779689,-0.09073985,-0.6148082,-1.361,-0.24422,-0.91016,-0.26172,0.25326,-0.28245,-0.752875,-0.118965,-0.638015,0.17546404962,0.127139355505,0.133365958163,0.0144594679811,0.0,0.03,0.0,-0.276733500055,-0.691760965202,0.29803319519,0.797317606572,0.155680737212,0.628965608596,-0.4726271,0.07685262,-0.8499808,-0.55469,-0.13289,-1.0078,-0.375,0.18666,-0.74609,-0.470455,0.1134,-0.805835,0.0453071722263,0.0811513626063,0.0873429557466,0.0070909932387,0.0,0.01,0.0,0.707944291606,-0.0100269037453,-0.302745718942,0.47477214336,0.111472029753,0.854411999195,1.0
-0.43687772,-0.27939834,-0.8017763,-0.76562,-0.83571,-1.0688,0.021063,-0.019797,-0.63454,-0.530985,-0.23686,-0.822875,0.276160135768,0.194970874278,0.112726673895,0.019364368686,0.02,0.0,0.0,-0.308022523189,-0.61158717563,0.391241851247,0.516104561706,0.340142525705,0.809583513431,-0.6048584,0.079918519,-0.7633185,-1.0919,-0.095105,-1.1059,-0.375,0.19922,-0.29261,-0.49219,0.11719,-0.805835,0.229207725317,0.0837677655448,0.225362905287,0.0178546647027,0.0,0.03,0.0,0.708474737508,-0.496377523588,-0.806952618491,0.646424398969,0.115472238387,0.795572553028,1.0
-0.180619612,-0.35371727,-0.9018841,-0.66903,-0.83571,-1.0688,0.10577,-0.088137,-0.74173,-0.146255,-0.312075,-0.89919,0.158873735972,0.147995169115,0.0573733391977,0.0120805485709,0.03,0.0,0.0,0.577975739559,0.461499879936,-0.240939979328,0.240024789513,0.383144165396,0.903688946974,-0.9064474,0.028084069,-0.42336698,-1.1953,-0.095105,-1.1059,-0.38672,0.19922,-0.023438,-0.990295,0.0137715,-0.321025,0.226656059576,0.0786298619458,0.320487587698,0.0207545593383,0.0,0.12,0.0,0.486490801962,-0.698353267274,-0.593034293165,0.934080365181,0.083123664316,0.530023368055,1.0
-0.320603772,-0.383806651,-0.8180609,-1.4499,-1.7612,-1.7305,0.14971,-0.0088271,-0.26345,-0.17552,-0.31158,-0.880895,0.346147501936,0.280815886556,0.246150663837,0.0289579171076,0.04,0.0,0.0,0.235823879698,0.0449581460727,0.415123075741,0.470538724003,0.474738382557,0.853936697843,-0.7772106,0.066350974,-0.53379838,-1.1953,-0.085938,-1.168,-0.21484,0.375,-0.023438,-0.822265,0.0527345,-0.441405,0.314680108524,0.0930282028153,0.384886586732,0.0262873988765,0.0,0.14,0.0,0.387077970053,-0.799776021885,-0.541716397985,0.837907901709,0.113886591856,0.656960438908,1.0
-0.42128182,-0.427224121,-0.7635512,-1.4499,-1.7612,-1.7305,0.52505,0.16949,-0.24386,-0.558145,-0.4046,-0.72859,0.451146086301,0.321658826227,0.334961376879,0.0367404513737,0.05,0.02,0.0,-0.219120865102,0.317301028678,0.330941115738,0.615610132418,0.533807274256,0.833119179819,-0.5801626,0.095203784,-0.73304558,-1.6133,-0.098853,-1.168,-0.21484,0.375,0.14062,-0.50716,0.0765045,-0.742855,0.310647626981,0.105153731164,0.286441374451,0.0232907565577,0.0,0.07,0.01,-0.541234179477,0.182251164268,-0.411876113076,0.657362587242,0.141458455363,0.786501110454,1.0
-0.247117615,-0.35360777,-0.8428038,-1.3935,-0.83131,-1.539,0.52505,0.16949,-0.24386,-0.21961,-0.362465,-0.83383,0.357059762274,0.196115216931,0.262923604608,0.0270669279445,0.02,0.02,0.0,-0.534292163586,0.30336232537,-0.012273901003,0.432763067671,0.403875007315,0.882471404033,-0.87891,-0.00965522,-0.3263957132,-1.6133,-0.18277,-1.0254,-0.26866,0.36352,0.21903,-0.928,-0.025154,-0.350615,0.371820152892,0.122076527392,0.361397279894,0.0283668915137,0.0,0.03,0.07,0.13748880765,-0.369114190506,-0.804987753888,0.953598716409,0.12184775348,0.485629566204,1.0
-0.235540041,-0.3971965,-0.8562395,-0.90526,-1.3748,-1.5471,0.40028,0.015967,-0.43911,-0.245015,-0.3364,-0.80624,0.213679947621,0.260431144243,0.241256377168,0.02372605482,0.03,0.02,0.0,0.169314955991,0.363894313797,0.378884277851,0.317303702672,0.474248032885,0.889251749781,-0.86298097,-0.013629666,-0.4241841332,-2.7625,-0.18277,-1.2526,-0.097104,0.22431,0.21903,-0.903035,-0.014915,-0.45559,0.509070590752,0.10708004882,0.424161064396,0.0345032358707,0.0,0.07,0.06,0.280631589231,-0.308992518467,-0.919130620458,1.00064853584,0.107411560281,0.598369168091,1.0
-0.240295591,-0.4427281,-0.8655282,-0.90526,-1.3748,-1.5471,0.58127,0.015967,-0.43911,-0.273165,-0.428565,-0.849635,0.291885690645,0.262986152398,0.237458822886,0.0262786352878,0.06,0.02,0.0,-0.103809577034,0.269145711928,0.419632566132,0.376944631071,0.514274508137,0.897196684477,-0.78749117,0.0255992396,-0.50950768,-2.7625,-0.10922,-1.2526,-0.097104,0.22431,-0.028221,-0.85878,0.0041853,-0.4308,0.472840436616,0.0763554714666,0.337624873778,0.0294125178972,0.0,0.14,0.0,-0.040693923705,-0.100888100929,-0.66452903006,0.917324719248,0.0801696794976,0.610285773895,2.0
-0.212298225,-0.420169,-0.8780164,-0.6389,-0.75751,-1.1497,0.58127,-0.16016,-0.71906,-0.247185,-0.42766,-0.863605,0.223326837037,0.114567744235,0.0864958883418,0.0140754395231,0.03,0.0,0.0,-0.464312086949,0.0484206226755,0.246207143887,0.307321759265,0.435357897482,0.882224190318,-0.9179084,0.0085051666,-0.33502678,-1.2968,-0.10922,-0.83862,-0.60373,0.10002,-0.028221,-0.89062,0.01061395,-0.35713,0.121358016177,0.0475716676481,0.1455016487,0.0104285075232,0.0,0.08,0.0,0.0503267773045,-0.5674736498,-0.109245822107,0.925816569953,0.0480912755714,0.364968444929,2.0
-0.256436861,-0.42723374,-0.8645579,-0.62688,-1.2423,-1.8068,0.35441,0.24769,-0.35836,-0.25391,-0.433875,-0.868185,0.0952109562249,0.158124293655,0.171542811833,0.0140916111236,0.02,0.02,0.0,0.299127692724,-0.664607904098,-0.503507839097,0.273375819346,0.455282250825,0.881245158501,-0.8928294,0.023742371,-0.4158235,-0.96875,-0.03125,-0.48422,-0.80891,0.13281,-0.33594,-0.89453,0.0121135,-0.416015,0.031137119289,0.037091225268,0.0378791118413,0.00351918620332,0.0,0.15,0.0,0.228819150458,-0.742469943787,-0.173082527152,0.893366756993,0.0438828164851,0.417528037376,2.0
-0.249675761,-0.43436454,-0.8635035,-0.62688,-1.2423,-1.8068,0.35441,0.24769,-0.35836,-0.25391,-0.437085,-0.8619,0.0933485455407,0.158571536062,0.16761033738,0.0139142498791,0.02,0.02,0.0,0.343208723456,-0.686187344906,-0.548188709893,0.26639218659,0.462132055086,0.879460395616,-0.893767,0.017266228,-0.4150057,-0.94922,-0.03125,-0.45514,-0.84766,0.13281,-0.35156,-0.890625,0.011719,-0.41406,0.0189225278331,0.029689526794,0.0223411455018,0.00235325142503,0.0,0.15,0.0,0.449401181851,-0.763717464298,-0.356364060171,0.893965285527,0.0342166034344,0.415600609416,2.0
-0.25251,-0.4330855,-0.8584003,-0.31849,-0.55859,-0.8972,-0.12526,-0.3075,-0.80636,-0.25391,-0.431485,-0.859565,0.0274801333933,0.0390268576357,0.0155235790322,0.00272064622232,0.0,0.0,0.0,0.664624171054,0.504847615212,-0.0299639122163,0.253986035549,0.434822854702,0.858539251712,-0.8876732,0.029360228,-0.4243395,-0.92578,-0.007813,-0.45514,-0.86328,0.061435,-0.39453,-0.88668,0.0301845,-0.422525,0.0113897204123,0.0137873183281,0.0124674581158,0.00124852671494,0.0,0.02,0.0,0.570087399365,-0.605311770698,-0.293516140294,0.887745537005,0.0324069781594,0.424520782055,2.0
